head,relation,tail
CID135423438,interaction,1147
CID135423438,interaction,1195
CID135423438,interaction,1196
CID135423438,interaction,120892
CID135423438,interaction,131890
CID135423438,interaction,140469
CID135423438,interaction,140901
CID135423438,interaction,1436
CID135423438,interaction,1453
CID135423438,interaction,1454
CID135423438,interaction,1457
CID135423438,interaction,1459
CID135423438,interaction,147746
CID135423438,interaction,150094
CID135423438,interaction,1613
CID135423438,interaction,1969
CID135423438,interaction,2011
CID135423438,interaction,2041
CID135423438,interaction,2042
CID135423438,interaction,2047
CID135423438,interaction,204851
CID135423438,interaction,2050
CID135423438,interaction,2051
CID135423438,interaction,2081
CID135423438,interaction,2185
CID135423438,interaction,2241
CID135423438,interaction,2242
CID135423438,interaction,2260
CID135423438,interaction,2261
CID135423438,interaction,2263
CID135423438,interaction,2264
CID135423438,interaction,2268
CID135423438,interaction,22848
CID135423438,interaction,22858
CID135423438,interaction,22983
CID135423438,interaction,23043
CID135423438,interaction,2321
CID135423438,interaction,2322
CID135423438,interaction,23235
CID135423438,interaction,2324
CID135423438,interaction,23604
CID135423438,interaction,23678
CID135423438,interaction,23683
CID135423438,interaction,238
CID135423438,interaction,2444
CID135423438,interaction,25
CID135423438,interaction,2534
CID135423438,interaction,25865
CID135423438,interaction,25989
CID135423438,interaction,26524
CID135423438,interaction,26576
CID135423438,interaction,27
CID135423438,interaction,27330
CID135423438,interaction,27347
CID135423438,interaction,285220
CID135423438,interaction,2868
CID135423438,interaction,28996
CID135423438,interaction,29110
CID135423438,interaction,2931
CID135423438,interaction,2932
CID135423438,interaction,3055
CID135423438,interaction,340156
CID135423438,interaction,3480
CID135423438,interaction,3643
CID135423438,interaction,3645
CID135423438,interaction,3654
CID135423438,interaction,3702
CID135423438,interaction,3716
CID135423438,interaction,3717
CID135423438,interaction,3718
CID135423438,interaction,3791
CID135423438,interaction,3815
CID135423438,interaction,388228
CID135423438,interaction,389840
CID135423438,interaction,3932
CID135423438,interaction,4058
CID135423438,interaction,4067
CID135423438,interaction,4139
CID135423438,interaction,4140
CID135423438,interaction,4215
CID135423438,interaction,4233
CID135423438,interaction,4293
CID135423438,interaction,4294
CID135423438,interaction,4296
CID135423438,interaction,440275
CID135423438,interaction,4593
CID135423438,interaction,4638
CID135423438,interaction,4914
CID135423438,interaction,4915
CID135423438,interaction,4916
CID135423438,interaction,4921
CID135423438,interaction,50488
CID135423438,interaction,5062
CID135423438,interaction,5063
CID135423438,interaction,51135
CID135423438,interaction,5127
CID135423438,interaction,5128
CID135423438,interaction,5129
CID135423438,interaction,5156
CID135423438,interaction,5159
CID135423438,interaction,5170
CID135423438,interaction,5218
CID135423438,interaction,5260
CID135423438,interaction,5261
CID135423438,interaction,54101
CID135423438,interaction,55589
CID135423438,interaction,5562
CID135423438,interaction,5563
CID135423438,interaction,558
CID135423438,interaction,5585
CID135423438,interaction,5586
CID135423438,interaction,5587
CID135423438,interaction,5588
CID135423438,interaction,5592
CID135423438,interaction,5598
CID135423438,interaction,5599
CID135423438,interaction,5602
CID135423438,interaction,5604
CID135423438,interaction,5605
CID135423438,interaction,5606
CID135423438,interaction,5607
CID135423438,interaction,57118
CID135423438,interaction,57172
CID135423438,interaction,57396
CID135423438,interaction,5747
CID135423438,interaction,57787
CID135423438,interaction,5871
CID135423438,interaction,5979
CID135423438,interaction,6011
CID135423438,interaction,6098
CID135423438,interaction,6195
CID135423438,interaction,6196
CID135423438,interaction,6197
CID135423438,interaction,6198
CID135423438,interaction,640
CID135423438,interaction,6416
CID135423438,interaction,659
CID135423438,interaction,65975
CID135423438,interaction,6714
CID135423438,interaction,6732
CID135423438,interaction,6733
CID135423438,interaction,6788
CID135423438,interaction,6789
CID135423438,interaction,6793
CID135423438,interaction,6794
CID135423438,interaction,6795
CID135423438,interaction,6885
CID135423438,interaction,695
CID135423438,interaction,7010
CID135423438,interaction,7046
CID135423438,interaction,7075
CID135423438,interaction,7272
CID135423438,interaction,7294
CID135423438,interaction,7297
CID135423438,interaction,7301
CID135423438,interaction,7465
CID135423438,interaction,7525
CID135423438,interaction,7535
CID135423438,interaction,7786
CID135423438,interaction,780
CID135423438,interaction,80122
CID135423438,interaction,814
CID135423438,interaction,815
CID135423438,interaction,81788
CID135423438,interaction,83732
CID135423438,interaction,8394
CID135423438,interaction,83942
CID135423438,interaction,8396
CID135423438,interaction,8408
CID135423438,interaction,84254
CID135423438,interaction,8428
CID135423438,interaction,8491
CID135423438,interaction,8536
CID135423438,interaction,85366
CID135423438,interaction,85443
CID135423438,interaction,8576
CID135423438,interaction,8711
CID135423438,interaction,8737
CID135423438,interaction,8780
CID135423438,interaction,8899
CID135423438,interaction,8986
CID135423438,interaction,8999
CID135423438,interaction,90
CID135423438,interaction,91
CID135423438,interaction,9113
CID135423438,interaction,9149
CID135423438,interaction,9175
CID135423438,interaction,91807
CID135423438,interaction,9201
CID135423438,interaction,9212
CID135423438,interaction,9252
CID135423438,interaction,9262
CID135423438,interaction,9263
CID135423438,interaction,94
CID135423438,interaction,9448
CID135423438,interaction,9641
CID135423438,interaction,9706
CID135423438,interaction,9748
CID135423438,interaction,9833
CID135423438,interaction,9891
CID135423438,interaction,9943
CID135449331,interaction,11309
CID135449331,interaction,3757
CID135449331,interaction,4352
CID135449332,interaction,11309
CID135449332,interaction,3757
CID135449332,interaction,4352
CID135539077,interaction,692420
CID135565674,interaction,146802
CID135565674,interaction,2147
CID135565674,interaction,2159
CID135565674,interaction,3249
CID135565674,interaction,4835
CID135565674,interaction,5327
CID135565674,interaction,5340
CID135565674,interaction,55244
CID135565674,interaction,5624
CID135565674,interaction,6582
CID136240579,interaction,983
CID136257953,interaction,10606
CID136257953,interaction,122622
CID136257953,interaction,159
CID136257953,interaction,1615
CID136257953,interaction,2805
CID136257953,interaction,2806
CID136257953,interaction,440
CID136257953,interaction,443
CID136257953,interaction,444
CID136257953,interaction,445
CID136257953,interaction,55157
CID136257953,interaction,6035
CID136257953,interaction,790
CID136257953,interaction,80150
CID136257953,interaction,91703
CID136257953,interaction,95
CID13769,interaction,1588
CID1401,interaction,2260
CID1401,interaction,2261
CID1401,interaction,2263
CID14051,interaction,1576
CID14051,interaction,1577
CID14051,interaction,3356
CID14051,interaction,3357
CID14051,interaction,3358
CID14052,interaction,1576
CID14052,interaction,1577
CID14052,interaction,3356
CID14052,interaction,3357
CID14052,interaction,3358
CID146570,interaction,1128
CID146570,interaction,148
CID146570,interaction,3269
CID146570,interaction,6532
CID146571,interaction,1128
CID146571,interaction,148
CID146571,interaction,3269
CID146571,interaction,3358
CID146571,interaction,6530
CID146571,interaction,6531
CID146571,interaction,6532
CID148121,interaction,1719
CID148121,interaction,7298
CID148124,interaction,1576
CID148124,interaction,1956
CID148124,interaction,2692
CID148124,interaction,4133
CID148124,interaction,4134
CID148124,interaction,4137
CID148124,interaction,5243
CID148124,interaction,596
CID148124,interaction,6865
CID148124,interaction,81027
CID148124,interaction,8856
CID148124,interaction,89845
CID14888,interaction,1026
CID14888,interaction,207
CID14888,interaction,3065
CID14888,interaction,3551
CID14888,interaction,3725
CID14888,interaction,3757
CID14888,interaction,5371
CID14888,interaction,5594
CID14888,interaction,5595
CID14888,interaction,595
CID14888,interaction,7296
CID149096,interaction,23113
CID149096,interaction,3028
CID149096,interaction,3757
CID149096,interaction,55244
CID149096,interaction,7153
CID149096,interaction,9986
CID150311,interaction,1268
CID150311,interaction,1269
CID150311,interaction,290
CID150311,interaction,29881
CID150311,interaction,387129
CID150311,interaction,6646
CID151075,interaction,5742
CID151075,interaction,5743
CID151166,interaction,5742
CID151166,interaction,5743
CID151170,interaction,5142
CID151170,interaction,5144
CID151171,interaction,552
CID151171,interaction,554
CID151194,interaction,1024
CID151194,interaction,1436
CID151194,interaction,1956
CID151194,interaction,23097
CID151194,interaction,2321
CID151194,interaction,2324
CID151194,interaction,3791
CID151194,interaction,3815
CID151194,interaction,5159
CID151194,interaction,5753
CID151194,interaction,80122
CID153270,interaction,834
CID153270,interaction,836
CID153994,interaction,775
CID153994,interaction,776
CID153994,interaction,778
CID153994,interaction,779
CID154059,interaction,1128
CID154059,interaction,1129
CID154059,interaction,1131
CID154059,interaction,1132
CID154059,interaction,1133
CID154257,interaction,2099
CID154257,interaction,2100
CID154417,interaction,1128
CID154417,interaction,1129
CID154417,interaction,1131
CID154417,interaction,1132
CID1548887,interaction,10919
CID1548887,interaction,11251
CID1548887,interaction,231
CID1548887,interaction,2739
CID1548887,interaction,2741
CID1548887,interaction,4313
CID1548887,interaction,5467
CID1548887,interaction,5595
CID1548887,interaction,57016
CID1548887,interaction,5742
CID1548887,interaction,5743
CID1548887,interaction,6256
CID1548887,interaction,9536
CID1548943,interaction,11331
CID1548943,interaction,1544
CID1548943,interaction,216
CID1548943,interaction,3736
CID1548943,interaction,3743
CID1548943,interaction,5742
CID1548943,interaction,7442
CID1548943,interaction,8565
CID1548972,interaction,10002
CID1548972,interaction,1559
CID1548972,interaction,2740
CID1548972,interaction,3156
CID1548972,interaction,3417
CID1548972,interaction,9970
CID1549008,interaction,10280
CID1549008,interaction,150
CID1549008,interaction,1565
CID1549008,interaction,6530
CID1549008,interaction,6713
CID156391,interaction,10951
CID156391,interaction,1646
CID156391,interaction,5742
CID156391,interaction,5743
CID156391,interaction,8644
CID156391,interaction,9356
CID156391,interaction,998
CID156414,interaction,10746
CID156414,interaction,11183
CID156414,interaction,120892
CID156414,interaction,140901
CID156414,interaction,1445
CID156414,interaction,1453
CID156414,interaction,1454
CID156414,interaction,147746
CID156414,interaction,1760
CID156414,interaction,1859
CID156414,interaction,1956
CID156414,interaction,2042
CID156414,interaction,2043
CID156414,interaction,2044
CID156414,interaction,2045
CID156414,interaction,2046
CID156414,interaction,2047
CID156414,interaction,2050
CID156414,interaction,2051
CID156414,interaction,2064
CID156414,interaction,2065
CID156414,interaction,2066
CID156414,interaction,2268
CID156414,interaction,23043
CID156414,interaction,2321
CID156414,interaction,2322
CID156414,interaction,23387
CID156414,interaction,238
CID156414,interaction,2444
CID156414,interaction,25
CID156414,interaction,2534
CID156414,interaction,2580
CID156414,interaction,25989
CID156414,interaction,27
CID156414,interaction,27148
CID156414,interaction,285220
CID156414,interaction,2872
CID156414,interaction,3055
CID156414,interaction,30811
CID156414,interaction,3654
CID156414,interaction,3702
CID156414,interaction,3718
CID156414,interaction,3815
CID156414,interaction,3932
CID156414,interaction,4058
CID156414,interaction,4067
CID156414,interaction,4215
CID156414,interaction,4216
CID156414,interaction,4233
CID156414,interaction,50488
CID156414,interaction,51135
CID156414,interaction,55589
CID156414,interaction,5596
CID156414,interaction,5602
CID156414,interaction,5607
CID156414,interaction,5609
CID156414,interaction,5753
CID156414,interaction,5871
CID156414,interaction,5979
CID156414,interaction,640
CID156414,interaction,658
CID156414,interaction,660
CID156414,interaction,6714
CID156414,interaction,6793
CID156414,interaction,6795
CID156414,interaction,6885
CID156414,interaction,695
CID156414,interaction,7525
CID156414,interaction,80122
CID156414,interaction,83732
CID156414,interaction,8445
CID156414,interaction,8767
CID156414,interaction,9262
CID156414,interaction,9263
CID156414,interaction,9748
CID156418,interaction,2741
CID156418,interaction,846
CID156419,interaction,2741
CID156419,interaction,846
CID156422,interaction,1020
CID156422,interaction,1022
CID156422,interaction,1432
CID156422,interaction,1956
CID156422,interaction,1969
CID156422,interaction,2041
CID156422,interaction,2042
CID156422,interaction,2043
CID156422,interaction,2044
CID156422,interaction,2045
CID156422,interaction,2046
CID156422,interaction,2047
CID156422,interaction,2048
CID156422,interaction,2049
CID156422,interaction,2050
CID156422,interaction,2185
CID156422,interaction,2264
CID156422,interaction,2268
CID156422,interaction,23043
CID156422,interaction,2321
CID156422,interaction,2322
CID156422,interaction,2324
CID156422,interaction,2444
CID156422,interaction,25
CID156422,interaction,27
CID156422,interaction,285220
CID156422,interaction,2872
CID156422,interaction,2932
CID156422,interaction,3055
CID156422,interaction,3315
CID156422,interaction,3791
CID156422,interaction,3815
CID156422,interaction,3932
CID156422,interaction,4067
CID156422,interaction,4914
CID156422,interaction,4915
CID156422,interaction,4921
CID156422,interaction,50488
CID156422,interaction,5159
CID156422,interaction,5579
CID156422,interaction,5580
CID156422,interaction,5594
CID156422,interaction,5599
CID156422,interaction,5600
CID156422,interaction,5601
CID156422,interaction,5602
CID156422,interaction,5603
CID156422,interaction,5747
CID156422,interaction,5979
CID156422,interaction,6300
CID156422,interaction,673
CID156422,interaction,6793
CID156422,interaction,6885
CID156422,interaction,7010
CID156422,interaction,7124
CID156422,interaction,7272
CID156422,interaction,7525
CID156422,interaction,778927
CID156422,interaction,8569
CID156422,interaction,8621
CID156422,interaction,8767
CID156422,interaction,9748
CID157920,interaction,1181
CID158550,interaction,10599
CID158550,interaction,11309
CID158550,interaction,1544
CID158550,interaction,1559
CID158550,interaction,1576
CID158550,interaction,28234
CID158550,interaction,5243
CID158550,interaction,54658
CID158781,interaction,185
CID159269,interaction,7083
CID159324,interaction,1576
CID159324,interaction,2342
CID15951529,interaction,367
CID159968,interaction,10919
CID159968,interaction,1586
CID159968,interaction,3620
CID159968,interaction,51053
CID16004692,interaction,1909
CID16004692,interaction,1910
CID16052038,interaction,2167
CID16052038,interaction,2169
CID16052038,interaction,2170
CID16052038,interaction,2171
CID16052038,interaction,23541
CID16052038,interaction,27095
CID16052038,interaction,3174
CID16052038,interaction,5047
CID16052038,interaction,5375
CID16052038,interaction,6010
CID16052038,interaction,7097
CID16095342,interaction,6093
CID16095342,interaction,9475
CID16220172,interaction,1080
CID16222096,interaction,5604
CID16222096,interaction,5605
CID16231,interaction,135
CID16231,interaction,26
CID16231,interaction,28988
CID16231,interaction,40
CID16231,interaction,41
CID16231,interaction,4128
CID16231,interaction,5328
CID16231,interaction,5347
CID16231,interaction,5587
CID16231,interaction,6337
CID16231,interaction,6338
CID16231,interaction,6339
CID16231,interaction,6340
CID16231,interaction,6548
CID16231,interaction,6553
CID16231,interaction,6580
CID16231,interaction,9311
CID163091,interaction,1128
CID163091,interaction,1129
CID163091,interaction,1131
CID163091,interaction,1133
CID163091,interaction,147
CID163091,interaction,148
CID163091,interaction,150
CID163091,interaction,151
CID163091,interaction,152
CID163091,interaction,153
CID163091,interaction,154
CID163091,interaction,1812
CID163091,interaction,1813
CID163091,interaction,1814
CID163091,interaction,1815
CID163091,interaction,1816
CID163091,interaction,3269
CID163091,interaction,3274
CID163091,interaction,3350
CID163091,interaction,3351
CID163091,interaction,3352
CID163091,interaction,3354
CID163091,interaction,3356
CID163091,interaction,3357
CID163091,interaction,3358
CID163091,interaction,3359
CID163091,interaction,3361
CID163091,interaction,3362
CID163091,interaction,3363
CID163091,interaction,6531
CID163091,interaction,6532
CID163091,interaction,6915
CID163751,interaction,10000
CID163751,interaction,10110
CID163751,interaction,1020
CID163751,interaction,1022
CID163751,interaction,1024
CID163751,interaction,11200
CID163751,interaction,120892
CID163751,interaction,1613
CID163751,interaction,207
CID163751,interaction,23683
CID163751,interaction,25865
CID163751,interaction,4638
CID163751,interaction,5566
CID163751,interaction,5569
CID163751,interaction,5580
CID163751,interaction,5581
CID163751,interaction,5582
CID163751,interaction,5585
CID163751,interaction,5586
CID163751,interaction,5588
CID163751,interaction,5613
CID163751,interaction,57396
CID163751,interaction,6093
CID163751,interaction,6197
CID163751,interaction,6198
CID163751,interaction,6347
CID163751,interaction,65975
CID163751,interaction,9212
CID163751,interaction,9252
CID163751,interaction,9448
CID163751,interaction,9475
CID164522,interaction,3269
CID16490,interaction,2908
CID16533,interaction,10919
CID16533,interaction,2908
CID16533,interaction,301
CID16533,interaction,3091
CID16533,interaction,367
CID16533,interaction,4306
CID16533,interaction,4780
CID16533,interaction,4790
CID16533,interaction,5241
CID16533,interaction,5319
CID16533,interaction,5322
CID16533,interaction,5743
CID165339223,interaction,166785
CID165339223,interaction,25974
CID165339223,interaction,326625
CID165339223,interaction,4524
CID165339223,interaction,4548
CID165339223,interaction,4552
CID165339223,interaction,4594
CID165339223,interaction,6947
CID165339223,interaction,6948
CID165339223,interaction,81693
CID165580,interaction,10919
CID16667669,interaction,140
CID16667669,interaction,150
CID16667669,interaction,151
CID16667669,interaction,1814
CID16667669,interaction,1815
CID16667669,interaction,240
CID16667669,interaction,2534
CID16667669,interaction,25824
CID16667669,interaction,2908
CID16667669,interaction,3551
CID16667669,interaction,7296
CID16667669,interaction,8989
CID16678941,interaction,1080
CID16738693,interaction,1128
CID16738693,interaction,1129
CID16738693,interaction,1131
CID16760658,interaction,1645
CID16760658,interaction,23632
CID16760658,interaction,5742
CID16760658,interaction,5743
CID16760658,interaction,759
CID16760658,interaction,760
CID16760658,interaction,762
CID16760658,interaction,765
CID16760658,interaction,766
CID16760658,interaction,768
CID16760658,interaction,771
CID169371,interaction,1719
CID170361,interaction,1136
CID170361,interaction,1137
CID170361,interaction,1139
CID171548,interaction,31
CID171548,interaction,3141
CID171548,interaction,32
CID171548,interaction,5091
CID171548,interaction,5095
CID171548,interaction,5096
CID171548,interaction,56922
CID171548,interaction,64087
CID17275,interaction,134864
CID17275,interaction,3269
CID17275,interaction,51053
CID173612,interaction,3249
CID173612,interaction,3269
CID173612,interaction,9970
CID174174,interaction,1128
CID174174,interaction,1129
CID174174,interaction,1131
CID174174,interaction,1132
CID174174,interaction,1133
CID175805,interaction,6336
CID176158,interaction,2931
CID176158,interaction,2932
CID176870,interaction,10461
CID176870,interaction,10733
CID176870,interaction,10746
CID176870,interaction,11113
CID176870,interaction,11309
CID176870,interaction,120892
CID176870,interaction,1244
CID176870,interaction,1445
CID176870,interaction,1453
CID176870,interaction,1454
CID176870,interaction,147746
CID176870,interaction,1576
CID176870,interaction,1613
CID176870,interaction,1760
CID176870,interaction,1956
CID176870,interaction,2042
CID176870,interaction,2044
CID176870,interaction,2045
CID176870,interaction,2046
CID176870,interaction,2047
CID176870,interaction,2050
CID176870,interaction,2051
CID176870,interaction,2064
CID176870,interaction,2065
CID176870,interaction,2066
CID176870,interaction,2263
CID176870,interaction,2268
CID176870,interaction,22848
CID176870,interaction,23043
CID176870,interaction,2321
CID176870,interaction,2322
CID176870,interaction,23235
CID176870,interaction,2324
CID176870,interaction,238
CID176870,interaction,2444
CID176870,interaction,25
CID176870,interaction,2580
CID176870,interaction,25865
CID176870,interaction,25989
CID176870,interaction,26576
CID176870,interaction,27
CID176870,interaction,27148
CID176870,interaction,285220
CID176870,interaction,2868
CID176870,interaction,2872
CID176870,interaction,29110
CID176870,interaction,3055
CID176870,interaction,3717
CID176870,interaction,3718
CID176870,interaction,3791
CID176870,interaction,3815
CID176870,interaction,388228
CID176870,interaction,3932
CID176870,interaction,4058
CID176870,interaction,4067
CID176870,interaction,4215
CID176870,interaction,4233
CID176870,interaction,440275
CID176870,interaction,50488
CID176870,interaction,51086
CID176870,interaction,5156
CID176870,interaction,5159
CID176870,interaction,54101
CID176870,interaction,55561
CID176870,interaction,55589
CID176870,interaction,558
CID176870,interaction,5586
CID176870,interaction,5596
CID176870,interaction,5601
CID176870,interaction,5602
CID176870,interaction,5607
CID176870,interaction,5610
CID176870,interaction,5979
CID176870,interaction,640
CID176870,interaction,6714
CID176870,interaction,6790
CID176870,interaction,6793
CID176870,interaction,6795
CID176870,interaction,6850
CID176870,interaction,7075
CID176870,interaction,7272
CID176870,interaction,7294
CID176870,interaction,7297
CID176870,interaction,7301
CID176870,interaction,7525
CID176870,interaction,780
CID176870,interaction,79837
CID176870,interaction,80122
CID176870,interaction,817
CID176870,interaction,8445
CID176870,interaction,85366
CID176870,interaction,8569
CID176870,interaction,8711
CID176870,interaction,8767
CID176870,interaction,8856
CID176870,interaction,8986
CID176870,interaction,9212
CID176870,interaction,9262
CID176870,interaction,9263
CID176870,interaction,9748
CID176871,interaction,10461
CID176871,interaction,10733
CID176871,interaction,10746
CID176871,interaction,11113
CID176871,interaction,11309
CID176871,interaction,120892
CID176871,interaction,1244
CID176871,interaction,1445
CID176871,interaction,1453
CID176871,interaction,1454
CID176871,interaction,147746
CID176871,interaction,1576
CID176871,interaction,1613
CID176871,interaction,1760
CID176871,interaction,1956
CID176871,interaction,2042
CID176871,interaction,2044
CID176871,interaction,2045
CID176871,interaction,2046
CID176871,interaction,2047
CID176871,interaction,2050
CID176871,interaction,2051
CID176871,interaction,2064
CID176871,interaction,2065
CID176871,interaction,2066
CID176871,interaction,2263
CID176871,interaction,2268
CID176871,interaction,22848
CID176871,interaction,23043
CID176871,interaction,2321
CID176871,interaction,2322
CID176871,interaction,23235
CID176871,interaction,2324
CID176871,interaction,238
CID176871,interaction,2444
CID176871,interaction,25
CID176871,interaction,2580
CID176871,interaction,25865
CID176871,interaction,25989
CID176871,interaction,26576
CID176871,interaction,27
CID176871,interaction,27148
CID176871,interaction,285220
CID176871,interaction,2868
CID176871,interaction,2872
CID176871,interaction,29110
CID176871,interaction,3055
CID176871,interaction,3717
CID176871,interaction,3718
CID176871,interaction,3791
CID176871,interaction,3815
CID176871,interaction,388228
CID176871,interaction,3932
CID176871,interaction,4058
CID176871,interaction,4067
CID176871,interaction,4215
CID176871,interaction,4233
CID176871,interaction,440275
CID176871,interaction,50488
CID176871,interaction,51086
CID176871,interaction,5156
CID176871,interaction,5159
CID176871,interaction,54101
CID176871,interaction,55561
CID176871,interaction,55589
CID176871,interaction,558
CID176871,interaction,5586
CID176871,interaction,5596
CID176871,interaction,5601
CID176871,interaction,5602
CID176871,interaction,5607
CID176871,interaction,5610
CID176871,interaction,5979
CID176871,interaction,640
CID176871,interaction,6714
CID176871,interaction,6790
CID176871,interaction,6793
CID176871,interaction,6795
CID176871,interaction,6850
CID176871,interaction,7075
CID176871,interaction,7272
CID176871,interaction,7294
CID176871,interaction,7297
CID176871,interaction,7301
CID176871,interaction,7525
CID176871,interaction,780
CID176871,interaction,79837
CID176871,interaction,80122
CID176871,interaction,817
CID176871,interaction,8445
CID176871,interaction,85366
CID176871,interaction,8569
CID176871,interaction,8711
CID176871,interaction,8767
CID176871,interaction,8856
CID176871,interaction,8986
CID176871,interaction,9212
CID176871,interaction,9262
CID176871,interaction,9263
CID176871,interaction,9748
CID177336,interaction,3360
CID177358,interaction,1491
CID177358,interaction,150
CID1775,interaction,1559
CID1775,interaction,6323
CID1775,interaction,6324
CID1775,interaction,6326
CID1775,interaction,6328
CID1775,interaction,6329
CID1775,interaction,6331
CID1775,interaction,6334
CID1775,interaction,6335
CID1775,interaction,8856
CID1775,interaction,9970
CID17755052,interaction,5290
CID17755248,interaction,596
CID17755248,interaction,81027
CID181458,interaction,116443
CID181458,interaction,1813
CID181458,interaction,2902
CID181458,interaction,2903
CID181458,interaction,2904
CID181458,interaction,3359
CID181458,interaction,6580
CID181458,interaction,89832
CID189821,interaction,367
CID190,interaction,32
CID190,interaction,353
CID190,interaction,4507
CID190,interaction,52
CID190,interaction,55825
CID190,interaction,6733
CID192197,interaction,1645
CID192197,interaction,2099
CID192197,interaction,8856
CID192197,interaction,9970
CID1935,interaction,1066
CID1935,interaction,1129
CID1935,interaction,1145
CID1935,interaction,1268
CID1935,interaction,1269
CID1935,interaction,146
CID1935,interaction,1544
CID1935,interaction,1565
CID1935,interaction,316
CID1935,interaction,43
CID1935,interaction,55244
CID1935,interaction,590
CID1935,interaction,6530
CID1935,interaction,6582
CID19648,interaction,23569
CID1978,interaction,153
CID1978,interaction,154
CID1983,interaction,5742
CID1983,interaction,5743
CID1983,interaction,761
CID1983,interaction,771
CID1986,interaction,11238
CID1986,interaction,23632
CID1986,interaction,358
CID1986,interaction,377677
CID1986,interaction,759
CID1986,interaction,760
CID1986,interaction,761
CID1986,interaction,762
CID1986,interaction,763
CID1986,interaction,765
CID1986,interaction,766
CID1986,interaction,768
CID1986,interaction,771
CID19861,interaction,3269
CID1989,interaction,3758
CID1990,interaction,4321
CID1990,interaction,760
CID19910,interaction,10002
CID19910,interaction,10988
CID19910,interaction,1508
CID19910,interaction,29994
CID19910,interaction,3064
CID19910,interaction,3320
CID19910,interaction,3417
CID19910,interaction,4088
CID19910,interaction,4780
CID19910,interaction,51053
CID19910,interaction,5743
CID20279,interaction,1633
CID20279,interaction,2516
CID20279,interaction,2740
CID20279,interaction,4780
CID20279,interaction,4860
CID20279,interaction,50484
CID20279,interaction,5141
CID20279,interaction,54107
CID20279,interaction,5422
CID20279,interaction,5426
CID20279,interaction,5427
CID20279,interaction,56655
CID20279,interaction,6240
CID20279,interaction,6241
CID20279,interaction,7157
CID207841,interaction,1128
CID207841,interaction,1129
CID207841,interaction,1131
CID207841,interaction,1132
CID207841,interaction,1133
CID2082,interaction,10383
CID2082,interaction,51053
CID2082,interaction,7846
CID2082,interaction,79915
CID2083,interaction,153
CID2083,interaction,154
CID2088,interaction,2224
CID2088,interaction,2342
CID2088,interaction,523
CID2088,interaction,5775
CID2088,interaction,5791
CID2088,interaction,5802
CID208898,interaction,10021
CID208898,interaction,146
CID208898,interaction,147
CID208898,interaction,148
CID208898,interaction,150
CID208898,interaction,151
CID208898,interaction,152
CID208898,interaction,153
CID208898,interaction,348980
CID208898,interaction,3741
CID208898,interaction,3757
CID208898,interaction,3776
CID208898,interaction,3785
CID208898,interaction,55145
CID208898,interaction,57657
CID208898,interaction,610
CID208898,interaction,6323
CID208898,interaction,7067
CID208898,interaction,775
CID208898,interaction,776
CID208898,interaction,778
CID208898,interaction,779
CID208898,interaction,782
CID208898,interaction,783
CID208898,interaction,784
CID208898,interaction,785
CID208898,interaction,786
CID208902,interaction,4543
CID208902,interaction,4544
CID208908,interaction,1017
CID208908,interaction,10599
CID208908,interaction,1576
CID208908,interaction,1956
CID208908,interaction,2064
CID208908,interaction,2065
CID208908,interaction,2066
CID208908,interaction,25
CID208908,interaction,3643
CID208908,interaction,3757
CID208908,interaction,5159
CID208908,interaction,5243
CID208908,interaction,5287
CID208908,interaction,5288
CID208908,interaction,5298
CID208908,interaction,5607
CID208908,interaction,5609
CID208908,interaction,5979
CID208908,interaction,6793
CID208908,interaction,7525
CID208908,interaction,8767
CID208908,interaction,9212
CID208908,interaction,9429
CID208908,interaction,9748
CID2092,interaction,146
CID2092,interaction,147
CID2092,interaction,148
CID2092,interaction,3757
CID20933,interaction,1128
CID20933,interaction,1131
CID210332,interaction,3619
CID210332,interaction,6790
CID210332,interaction,7272
CID210332,interaction,9212
CID2123,interaction,1544
CID2130,interaction,10280
CID2130,interaction,10919
CID2130,interaction,116443
CID2130,interaction,1813
CID2130,interaction,55244
CID2141,interaction,1814
CID2141,interaction,249
CID2141,interaction,251
CID2141,interaction,5167
CID2145,interaction,1583
CID2145,interaction,1588
CID2145,interaction,6916
CID2148,interaction,9356
CID2153,interaction,10919
CID2153,interaction,134
CID2153,interaction,135
CID2153,interaction,136
CID2153,interaction,140
CID2153,interaction,142
CID2153,interaction,23420
CID2153,interaction,249
CID2153,interaction,26140
CID2153,interaction,3066
CID2153,interaction,5139
CID2153,interaction,5141
CID2153,interaction,5142
CID2153,interaction,5293
CID2153,interaction,79608
CID2153,interaction,81502
CID2153,interaction,8654
CID2153,interaction,8904
CID2157,interaction,153
CID2157,interaction,3757
CID2157,interaction,8912
CID2157,interaction,9254
CID2159,interaction,150
CID2159,interaction,152
CID2159,interaction,1813
CID2159,interaction,1814
CID2159,interaction,1815
CID2159,interaction,3351
CID2159,interaction,3352
CID2159,interaction,3356
CID2159,interaction,3357
CID2159,interaction,3362
CID2159,interaction,3363
CID2160,interaction,11255
CID2160,interaction,1128
CID2160,interaction,1129
CID2160,interaction,1131
CID2160,interaction,1132
CID2160,interaction,1133
CID2160,interaction,146
CID2160,interaction,148
CID2160,interaction,150
CID2160,interaction,1812
CID2160,interaction,1813
CID2160,interaction,1814
CID2160,interaction,1816
CID2160,interaction,3269
CID2160,interaction,3274
CID2160,interaction,3350
CID2160,interaction,3356
CID2160,interaction,3358
